Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Cost (Singular),Original Price,OrderDate,ShipDate,Product cat,Product Subcat,ProductID
CA-2020-103947,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,85635,West,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.144,2,0.2,3.014399999999999,13.5648,18.84,2020-04-01,2020-04-08,OFF,AP,10002350
CA-2020-160745,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,98661,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,14.8,4,0.0,6.068000000000001,2.183,3.7,2020-12-11,2020-12-16,FUR,FU,10001935
CA-2020-160745,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,98661,West,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.376,3,0.2,22.678200000000025,93.2326,125.99,2020-12-11,2020-12-16,TEC,PH,10003273
CA-2020-160745,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,98661,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,316.0,4,0.0,31.59999999999997,71.1,79.0,2020-12-11,2020-12-16,TEC,AC,10001142
CA-2020-132661,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",379.4,10,0.0,178.318,20.1082,37.94,2020-10-23,2020-10-29,OFF,PA,10000482
CA-2021-140844,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,New York City,New York,10035,East,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,97.82,2,0.0,45.97539999999999,25.9223,48.91,2021-06-19,2021-06-23,OFF,PA,10003892
CA-2021-140844,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,New York City,New York,10035,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,103.12,8,0.0,10.312,11.601,12.89,2021-06-19,2021-06-23,TEC,AC,10001101
CA-2020-137239,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,113.552,2,0.2,8.516399999999994,52.5178,70.97,2020-08-22,2020-08-28,OFF,AP,10002439
CA-2020-137239,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3.318000000000001,2,0.6999999999999998,-2.6544,2.9862,5.53,2020-08-22,2020-08-28,OFF,BI,10002827
CA-2020-137239,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,134.288,2,0.2,45.3222,44.4829,83.93,2020-08-22,2020-08-28,OFF,EN,10002230
US-2020-156097,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Aurora,Illinois,60505,Central,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,701.372,2,0.2999999999999999,-50.098000000000006,375.735,500.98,2020-09-19,2020-09-19,FUR,CH,10001215
US-2020-156097,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Aurora,Illinois,60505,Central,OFF-BI-10004654A,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,2.307999999999999,2,0.8,-3.462,2.885,5.77,2020-09-19,2020-09-19,OFF,BI,10004654A
CA-2019-146563,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",999.432,7,0.2,124.9289999999999,124.929,178.47,2019-08-24,2019-08-28,OFF,ST,10001490
CA-2019-146563,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,724.08,14,0.2,-135.7650000000001,61.4175,64.65,2019-08-24,2019-08-28,OFF,ST,10001511
CA-2019-146563,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,918.7849999999999,5,0.2999999999999999,-118.12950000000012,207.3829,262.51,2019-08-24,2019-08-28,FUR,TA,10001768
CA-2019-146563,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.723999999999999,3,0.8,-4.222200000000001,2.3154,4.54,2019-08-24,2019-08-28,OFF,BI,10003981
CA-2020-123666,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10011,East,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",459.95,5,0.0,18.397999999999968,88.3104,91.99,2020-03-26,2020-03-30,OFF,ST,10001522
CA-2020-143308,Same Day,RC-19825,Roy Collins,Consumer,United States,Louisville,Kentucky,40214,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",10.74,3,0.0,5.2626,1.8258,3.58,2020-11-04,2020-11-04,OFF,FA,10000621
CA-2021-132682,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,75081,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,23.76,3,0.2,2.079,7.227,9.9,2021-06-08,2021-06-10,OFF,SU,10004231
CA-2021-132682,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,75081,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,85.05599999999998,3,0.2,28.70639999999999,18.7832,35.44,2021-06-08,2021-06-10,OFF,PA,10000474
CA-2021-132682,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,75081,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,381.576,3,0.2,28.6182,117.6526,158.99,2021-06-08,2021-06-10,TEC,PH,10004042
CA-2018-156314,First Class,RP-19390,Resi Pölking,Consumer,United States,Cleveland,Ohio,44105,East,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,5,0.2,8.7285,4.3263,7.59,2018-12-24,2018-12-26,FUR,FU,10003096
US-2021-106663,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976,3,0.5999999999999999,-14.3856,12.7872,19.98,2021-06-09,2021-06-13,FUR,FU,10002759
US-2021-106663,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,60653,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",108.925,1,0.5,-71.89050000000002,180.8155,217.85,2021-06-09,2021-06-13,FUR,TA,10000688
US-2021-106663,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10002377A,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",36.352,8,0.2,11.36,3.124,5.68,2021-06-09,2021-06-13,OFF,PA,10002377A
CA-2021-111178,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Quincy,Illinois,62301,Central,OFF-AR-10001954,Office Supplies,Art,Newell 331,19.56,5,0.2,1.7115,3.5697,4.89,2021-06-15,2021-06-22,OFF,AR,10001954
CA-2021-130351,First Class,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,47201,Central,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0.0,16.5888,14.9504,20.48,2021-12-05,2021-12-08,OFF,AP,10004532
CA-2021-130351,First Class,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,47201,Central,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",38.9,5,0.0,17.505,4.279,7.78,2021-12-05,2021-12-08,OFF,PA,10002137
CA-2021-130351,First Class,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,47201,Central,TEC-AC-10003832A,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3,0.0,40.7499,19.5467,33.13,2021-12-05,2021-12-08,TEC,AC,10003832A
US-2021-119438,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,2.688,3,0.8,-7.392000000000001,3.36,4.48,2021-03-18,2021-03-23,OFF,AP,10000804
US-2021-119438,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",27.816,3,0.2,4.520099999999996,7.7653,11.59,2021-03-18,2021-03-23,TEC,AC,10003614
US-2021-119438,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82.524,3,0.5999999999999999,-41.261999999999965,41.262,68.77,2021-03-18,2021-03-23,FUR,FU,10003553
US-2021-119438,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,OFF-BI-10004632B,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994,3,0.8,-320.2395000000001,167.7445,304.99,2021-03-18,2021-03-23,OFF,BI,10004632B
CA-2020-164511,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14.352,3,0.2,4.664399999999999,3.2292,5.98,2020-11-19,2020-11-24,OFF,BI,10003305
CA-2020-164511,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10024,East,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0.0,2.598399999999998,31.1808,32.48,2020-11-19,2020-11-24,OFF,ST,10002583
CA-2020-164511,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10024,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,68.6,4,0.0,18.522,12.5195,17.15,2020-11-19,2020-11-24,OFF,ST,10004507
US-2021-168116,Same Day,GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,27217,South,TEC-MA-10004125,Technology,Machines,Cubify CubeX 3D Printer Triple Head Print,7999.979999999999,4,0.5,-3839.990399999999,2959.9926,3999.99,2021-11-04,2021-11-04,TEC,MA,10004125
US-2021-168116,Same Day,GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,27217,South,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",167.44,2,0.2,14.650999999999987,76.39449999999998,104.65,2021-11-04,2021-11-04,OFF,AP,10002457
CA-2018-157784,First Class,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,39212,South,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,0.0,163.1898,105.5934,159.99,2018-07-05,2018-07-08,TEC,AC,10003911
CA-2018-157784,First Class,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,39212,South,OFF-LA-10001934,Office Supplies,Labels,Avery 516,14.62,2,0.0,6.8714,3.8743,7.309999999999999,2018-07-05,2018-07-08,OFF,LA,10001934
CA-2018-157784,First Class,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,39212,South,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,19.44,3,0.0,9.3312,3.3696,6.48,2018-07-05,2018-07-08,OFF,PA,10000304
CA-2021-161480,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,New York City,New York,10035,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",191.984,2,0.2,4.799599999999977,93.5922,119.99,2021-12-25,2021-12-29,FUR,BO,10004015
US-2018-117135,Second Class,NP-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,22980,South,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,104.01,1,0.0,14.56140000000001,89.4486,104.01,2018-06-21,2018-06-23,FUR,FU,10004071
US-2018-117135,Second Class,NP-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,22980,South,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,284.82,1,0.0,74.0532,210.7668,284.82,2018-06-21,2018-06-23,TEC,PH,10002033
US-2018-117135,Second Class,NP-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,22980,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,36.84,3,0.0,10.3152,8.841599999999998,12.28,2018-06-21,2018-06-23,OFF,ST,10002444
CA-2019-131534,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90036,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,166.24,1,0.0,24.936000000000007,141.304,166.24,2019-03-28,2019-04-02,TEC,AC,10002253
CA-2019-131534,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,33.4,5,0.0,16.032,3.4736,6.68,2019-03-28,2019-04-02,OFF,PA,10000743
CA-2019-119291,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",198.272,8,0.2,17.34879999999999,22.6154,30.98,2019-05-14,2019-05-17,OFF,AR,10003373
CA-2019-119291,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-LA-10002312,Office Supplies,Labels,Avery 490,47.36000000000001,4,0.2,17.76,7.4,14.8,2019-05-14,2019-05-17,OFF,LA,10002312
CA-2019-119291,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7,0.2,62.80749999999998,19.7395,35.89,2019-05-14,2019-05-17,OFF,EN,10000927
CA-2019-119291,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",97.696,4,0.2,31.7512,16.4862,30.53,2019-05-14,2019-05-17,OFF,LA,10003510
CA-2019-119291,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",2.696,1,0.2,0.8088000000000003,1.8872,3.37,2019-05-14,2019-05-17,OFF,AR,10001118
CA-2019-119291,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,18.588,2,0.6999999999999998,-13.6312,16.1096,30.98,2019-05-14,2019-05-17,OFF,BI,10001575
CA-2019-119291,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896000000000001,3,0.6999999999999998,-3.427199999999999,2.7744,5.44,2019-05-14,2019-05-17,OFF,BI,10001982
CA-2021-114552,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Cleveland,Ohio,44105,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",15.072,3,0.2,4.1448,3.6424,6.28,2021-09-02,2021-09-08,FUR,FU,10002960
CA-2020-163755,Second Class,AS-10285,Alejandro Savely,Corporate,United States,Seattle,Washington,98103,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,0.0,35.67959999999998,58.0668,69.96,2020-11-04,2020-11-08,FUR,FU,10003394
CA-2019-142027,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Long Beach,California,90805,West,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,369.912,3,0.2,-13.87170000000005,127.9279,154.13,2019-04-09,2019-04-14,FUR,TA,10002774
CA-2018-138527,Standard Class,BN-11470,Brad Norvell,Corporate,United States,Cary,North Carolina,27511,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,10.368,2,0.2,3.6288,3.3696,6.48,2018-09-12,2018-09-17,OFF,PA,10001800
CA-2018-138527,Standard Class,BN-11470,Brad Norvell,Corporate,United States,Cary,North Carolina,27511,South,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,166.84,5,0.2,18.76949999999999,29.6141,41.71,2018-09-12,2018-09-17,OFF,AP,10001469
CA-2018-138527,Standard Class,BN-11470,Brad Norvell,Corporate,United States,Cary,North Carolina,27511,South,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,15.216,1,0.2,2.282399999999999,12.9336,19.02,2018-09-12,2018-09-17,TEC,AC,10002399
CA-2018-112158,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,4,0.0,52.78240000000001,16.7944,29.99,2018-12-02,2018-12-04,TEC,AC,10003628
CA-2018-112158,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,883.9199999999998,5,0.2,-110.49000000000008,198.882,220.98,2018-12-02,2018-12-04,FUR,BO,10003272
CA-2018-112158,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",46.72,8,0.2,15.768,3.869,7.3,2018-12-02,2018-12-04,OFF,BI,10000050
CA-2018-113887,First Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10035,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,0.0,26.6304,28.8496,55.48,2018-04-05,2018-04-07,OFF,PA,10004071
CA-2021-146136,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Palm Coast,Florida,32137,South,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",24.448,4,0.2,8.8624,3.8964,7.639999999999999,2021-09-03,2021-09-07,OFF,EN,10001219
US-2021-100048,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,10550,East,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,281.34,6,0.0,109.7226,28.6029,46.89,2021-05-19,2021-05-24,OFF,AP,10001154
US-2021-100048,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,10550,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,0.0,89.31419999999997,109.3329,153.99,2021-05-19,2021-05-24,TEC,PH,10003012
US-2021-100048,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,10550,East,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,299.97,3,0.0,113.9886,61.9938,99.99,2021-05-19,2021-05-24,TEC,AC,10001606
CA-2018-153150,Second Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,19.92,5,0.2,6.972,2.5896,4.98,2018-07-01,2018-07-06,OFF,BI,10003355
CA-2018-130092,First Class,SV-20365,Seth Vernon,Consumer,United States,Dover,Delaware,19901,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0.0,3.081399999999999,3.4293,4.97,2018-01-11,2018-01-14,FUR,FU,10000010
CA-2021-108910,Standard Class,KC-16540,Kelly Collister,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",103.056,3,0.2,24.47580000000001,26.1934,42.94,2021-09-24,2021-09-29,FUR,FU,10002253
CA-2018-104472,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,84057,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.80800000000001,3,0.2,19.4376,13.4568,24.92,2018-06-02,2018-06-07,OFF,BI,10001658
CA-2018-104472,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,84057,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,73.32,6,0.0,21.99599999999999,8.554,12.22,2018-06-02,2018-06-07,FUR,FU,10000246
CA-2020-112942,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3,0.0,73.40999999999998,24.47,48.94,2020-02-13,2020-02-18,OFF,PA,10004092
CA-2020-142335,Standard Class,MP-17965,Michael Paige,Corporate,United States,Detroit,Michigan,48205,Central,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1652.94,3,0.0,231.4116,473.8428,550.98,2020-12-15,2020-12-19,FUR,TA,10000198
